"LURN_SAK","INCIDENT_DATE","INCIDENT_REPORTED_DATE","CATEGORY","STAT","STAT_DESC","ADDRESS","STREET","CITY","ZIP","INCIDENT_ID","REPORTING_DISTRICT","SEQ","GANG_RELATED","UNIT_ID","UNIT_NAME","LONGITUDE","LATITUDE","PART_CATEGORY"
19978184,"07/27/2022 11:20:00 AM","07/27/2022","WEAPON LAWS","151","WEAPON LAWS: Felony","29300 THE OLD ROAD, CASTAIC, CA 91384","29300 THE OLD ROAD","CASTAIC","91384","922-01420-5640","5640","01420","NO","CA0190087","NORTH COUNTY CORRECTIONAL FAC.",-118.613,34.45,2
19972886,"07/21/2022 12:05:00 PM","07/21/2022","NON-AGGRAVATED ASSAULTS","144","ASSAULT, NON-AGG: Hands, Feet, Fist, Etc.","29300 THE OLD ROAD, CASTAIC, CA 91384","29300 THE OLD ROAD","CASTAIC","91384","922-01368-5640","5640","01368","NO","CA0190087","NORTH COUNTY CORRECTIONAL FAC.",-118.613,34.45,2
19982179,"07/31/2022 11:13:00 PM","07/31/2022","NON-AGGRAVATED ASSAULTS","146","ASSAULT, NON-AGGRAVATED: DOMESTIC VIOLENCE","32ND ST W AND AVENUE K, LANCASTER, CA","32ND ST W AND AVENUE K","LANCASTER",,"022-13213-1192","1192","13213","NO","CA0190024","LANCASTER",-118.188,34.674,2
19981685,"07/31/2022 12:00:00 AM","07/31/2022","GRAND THEFT AUTO","095","GRAND THEFT VEHICLE (GTA): Motorcycle","16600 WOODRUFF AVE, BELLFLOWER, CA 90706","16600 WOODRUFF AVE","BELLFLOWER","90706","922-15002-1333","1333","15002","NO","CA0190013","LAKEWOOD",-118.118,33.883,1
19980014,"07/29/2022 02:30:00 AM","07/29/2022","AGGRAVATED ASSAULT","052","ASSAULT, AGGRAVATED: ADW - KNIFE","700 W NEWGROVE ST, LANCASTER, CA","700 W NEWGROVE ST","LANCASTER",,"022-13044-1122","1122","13044","NO","CA0190024","LANCASTER",-118.142,34.694,1
19992095,"08/10/2022 09:15:00 AM","08/10/2022","GRAND THEFT AUTO","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","200 E AVENUE S, PALMDALE, CA","200 E AVENUE S","PALMDALE",,"922-10512-2602","2602","10512","NO","CA01900W9","PALMDALE",-118.127,34.557,1
19984061,"08/02/2022 06:00:00 PM","08/02/2022","AGGRAVATED ASSAULT","057","ASSAULT, AGGRAVATED: ADW, PEACE OFFICER - OTHER DANGEROUS WEAPON","10800 INEZ AVE, WHITTIER, CA 90605","10800 INEZ AVE","WHITTIER","90605","022-09038-0494","0494","09038","NO","CA0190004","NORWALK",-118.043,33.933,1
19979393,"07/28/2022 11:18:00 AM","07/28/2022","VEHICLE / BOATING LAWS","250","VEHICLE AND BOATING LAWS: Hit And Run, Misdemeanor","CLARK AVE AND LINDEN ST, BELLFLOWER, CA 90706","CLARK AVE AND LINDEN ST","BELLFLOWER","90706","922-14789-1332","1332","14789","NO","CA0190013","LAKEWOOD",-118.133,33.891,2
19974715,"07/21/2022 12:00:00 PM","07/23/2022","LARCENY THEFT","384","THEFT, PETTY: From Auto (Except Parts/Accessories)","18300 FASARDO ST, ROWLAND HEIGHTS, CA","18300 FASARDO ST","ROWLAND HEIGHTS",,"922-05251-2932","2932","05251","NO","CA0190020","WALNUT",-117.905,33.98,1
19982508,"08/01/2022 10:48:00 AM","08/01/2022","LARCENY THEFT","383","THEFT, PETTY: Shoplifting (From Dept Store, Mkt, Etc)","1900 DURFEE AVE, SOUTH EL MONTE, CA 91733","1900 DURFEE AVE","SOUTH EL MONTE","91733","922-08695-0562","0562","08695","NO","CA0190005","TEMPLE",-118.03,34.044,1
19982383,"07/31/2022 08:30:00 AM","08/01/2022","GRAND THEFT AUTO","097","GRAND THEFT VEHICLE (GTA): Other Veh (Snowmobile, Golf Cart, Etc)","2200 WALNUT GROVE AVE, ROSEMEAD, CA 91770","2200 WALNUT GROVE AVE","ROSEMEAD","91770","922-08689-0533","0533","08689","NO","CA0190005","TEMPLE",-118.082,34.054,1
19995162,"08/10/2022 03:00:00 AM","08/14/2022","FELONIES MISCELLANEOUS","326","FELONIES, MISCELLANEOUS: Kidnapping","200 E AVENUE M, LANCASTER, CA","200 E AVENUE M","LANCASTER",,"922-14046-1124","1124","14046","NO","CA0190024","LANCASTER",-118.126,34.645,2
19982381,"07/31/2022 08:30:00 AM","08/01/2022","GRAND THEFT AUTO","097","GRAND THEFT VEHICLE (GTA): Other Veh (Snowmobile, Golf Cart, Etc)","2200 WALNUT GROVE AVE, ROSEMEAD, CA 91770","2200 WALNUT GROVE AVE","ROSEMEAD","91770","922-08688-0533","0533","08688","NO","CA0190005","TEMPLE",-118.082,34.054,1
19982832,"08/01/2022 04:30:00 PM","08/01/2022","VEHICLE / BOATING LAWS","250","VEHICLE AND BOATING LAWS: Hit And Run, Misdemeanor","ROSECRANS AVE AND E DOWNEY AVE, PARAMOUNT, CA 90723","ROSECRANS AVE AND E DOWNEY AVE","PARAMOUNT","90723","922-15100-1365","1365","15100","NO","CA0190013","LAKEWOOD",-118.151,33.903,2
19990694,"08/09/2022 01:45:00 AM","08/09/2022","VANDALISM","263","VANDALISM FELONY","7600 NORTON AVE, WEST HOLLYWOOD, CA","7600 NORTON AVE","WEST HOLLYWOOD",,"922-05007-0974","0974","05007","NO","CA0190009","WEST HOLLYWOOD",-118.356,34.091,2
19982202,"08/01/2022 12:36:24 AM","08/01/2022","VANDALISM","261","VANDALISM MISD","1900 E 220TH ST, CARSON, CA","1900 E 220TH ST","CARSON",,"922-07679-1628","1628","07679","NO","CA0190016","CARSON",-118.239,33.827,2
19976806,"07/26/2022 04:30:00 AM","07/26/2022","LARCENY THEFT","384","THEFT, PETTY: From Auto (Except Parts/Accessories)","18300 MESCAL ST, ROWLAND HEIGHTS, CA 91748","18300 MESCAL ST","ROWLAND HEIGHTS","91748","922-05323-2932","2932","05323","NO","CA0190020","WALNUT",-117.905,33.976,1
19996538,"08/15/2022 07:21:30 PM","08/15/2022","BURGLARY","061","BURGLARY, RESIDENCE: Night, Entry by Force","1100 GREEN LN, LA CANADA, CA 91011","1100 GREEN LN","LA CANADA","91011","922-01560-1261","1261","01560","NO","CA0190012","CRESCENTA VALLEY",-118.203,34.215,1
19996164,"08/15/2022 12:59:00 PM","08/15/2022","AGGRAVATED ASSAULT","051","ASSAULT, AGGRAVATED: ADW - GUN","13TH ST W AND BOYDEN AVE, LANCASTER, CA","13TH ST W AND BOYDEN AVE","LANCASTER",,"022-14130-1123","1123","14130","NO","CA0190024","LANCASTER",-118.153,34.707,1
19996433,"08/15/2022 06:00:00 PM","08/15/2022","LARCENY THEFT","089","GRAND THEFT: Other (From Boat, Plane, Prvt Res, Yard, Etc)","4900 SLAUSON AVE, LOS ANGELES, CA 90056","4900 SLAUSON AVE","LOS ANGELES","90056","922-01839-2765","2765","01839","NO","CA0190065","MARINA DEL REY",-118.363,33.988,1
19977335,"07/26/2022 11:30:00 AM","07/26/2022","LARCENY THEFT","389","THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","600 GERHART AVE, LOS ANGELES, CA 90022","600 GERHART AVE","LOS ANGELES","90022","922-11020-0286","0286","11020","NO","CA0190002","EAST LOS ANGELES",-118.145,34.022,1
19996509,"08/15/2022 09:34:08 PM","08/15/2022","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","8600 RAMONA BLVD, ROSEMEAD, CA 91770","8600 RAMONA BLVD","ROSEMEAD","91770","922-09295-0534","0534","09295","NO","CA0190005","TEMPLE",-118.081,34.071,2
19982171,"07/31/2022 10:30:00 PM","07/31/2022","NON-AGGRAVATED ASSAULTS","146","ASSAULT, NON-AGGRAVATED: DOMESTIC VIOLENCE","12000 WALNUT ST, NORWALK, CA","12000 WALNUT ST","NORWALK",,"022-08947-0454","0454","08947","NO","CA0190004","NORWALK",-118.076,33.905,2
19992864,"08/11/2022 12:10:00 PM","08/11/2022","LARCENY THEFT","083","GRAND THEFT: Shoplifting (From Dept Store, Mkt Gas Sta)","4500 WHITTIER BLVD, LOS ANGELES, CA","4500 WHITTIER BLVD","LOS ANGELES",,"922-11943-0293","0293","11943","NO","CA0190002","EAST LOS ANGELES",-118.168,34.022,1
19975469,"07/24/2022 02:30:00 AM","07/24/2022","GRAND THEFT AUTO","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","4100 SOUTH ST, LAKEWOOD, CA","4100 SOUTH ST","LAKEWOOD",,"922-14473-1322","1322","14473","NO","CA0190013","LAKEWOOD",-118.143,33.861,1
19976549,"07/23/2022 02:38:30 PM","07/25/2022","LARCENY THEFT","342","VEHICLE BURGLARY: Truck/Cargo Van Burglary","31600 CASTAIC RD, CASTAIC, CA","31600 CASTAIC RD","CASTAIC",,"922-10322-0674","0674","10322","NO","CA0190006","SANTA CLARITA VALLEY",-118.619,34.492,1
19980752,"07/29/2022 09:30:00 PM","07/29/2022","ROBBERY","038","ROBBERY, WEAPON: Carjacking","FERRIS AVE AND TELEGRAPH RD, LOS ANGELES, CA","FERRIS AVE AND TELEGRAPH RD","LOS ANGELES",,"022-11221-0284","0284","11221","NO","CA0190002","EAST LOS ANGELES",-118.165,34.013,1
19978319,"07/27/2022 02:30:00 PM","07/27/2022","MISDEMEANORS MISCELLANEOUS","399","MISDEMEANORS, MISCELLANEOUS: All Other Misdemeanors","MAIN ST AND 8TH ST, NEWHALL, CA","MAIN ST AND 8TH ST","NEWHALL",,"922-10422-0625","0625","10422","NO","CA0190006","SANTA CLARITA VALLEY",-118.528,34.379,2
19976698,"07/26/2022 02:34:00 AM","07/26/2022","MISDEMEANORS MISCELLANEOUS","391","MISDEMEANORS, MISCELLANEOUS: Trespassing","100 E AVENUE I, LANCASTER, CA","100 E AVENUE I","LANCASTER",,"922-12836-1132","1132","12836","NO","CA0190024","LANCASTER",-118.128,34.703,2
19974442,"07/23/2022 05:30:00 AM","07/23/2022","ROBBERY","038","ROBBERY, WEAPON: Carjacking","24200 MAGIC MTN PKWY, VALENCIA, CA","24200 MAGIC MTN PKWY","VALENCIA",,"022-10202-0644","0644","10202","NO","CA0190006","SANTA CLARITA VALLEY",-118.559,34.42,1
19977539,"07/24/2022 03:00:00 AM","07/26/2022","BURGLARY","068","BURGLARY, RESIDENCE: Unknown, Entry No Force","24300 LONG VALLEY RD, HIDDEN HILLS, CA 91302","24300 LONG VALLEY RD","HIDDEN HILLS","91302","022-04142-2290","2290","04142","NO","CA0190022","MALIBU/LOST HILLS",-118.655,34.165,1
19972522,"07/21/2022 08:45:00 PM","07/21/2022","AGGRAVATED ASSAULT","053","ASSAULT, AGGRAVATED: ADW - OTHER DANGEROUS WEAPON","MAGNOLIA AVE AND SCHOOL AVE, LYNWOOD, CA 90262","MAGNOLIA AVE AND SCHOOL AVE","LYNWOOD","90262","022-10960-2117","2117","10960","NO","CA01900V3","CENTURY",-118.208,33.916,1
19990091,"08/08/2022 03:24:00 PM","08/08/2022","AGGRAVATED ASSAULT","054","ASSAULT, AGGRAVATED: ADW - HANDS, FEET, FIST, ETC.",,,,,"022-01556-5800","5800","01556","NO","CA01900U2","TTCF",,,1
19978426,"07/27/2022 04:10:00 PM","07/27/2022","MISDEMEANORS MISCELLANEOUS","399","MISDEMEANORS, MISCELLANEOUS: All Other Misdemeanors","18500 SOLEDAD CANYON RD, CANYON COUNTRY, CA","18500 SOLEDAD CANYON RD","CANYON COUNTRY",,"922-10426-0631","0631","10426","NO","CA0190006","SANTA CLARITA VALLEY",-118.456,34.416,2
19976778,"07/21/2022 12:01:00 AM","07/26/2022","FORGERY","103","WORTHLESS DOCUMENTS/FORGERY: Forgery - Checks/Money Orders","6800 W AVENUE A2, LANCASTER, CA","6800 W AVENUE A2","LANCASTER",,"922-12843-1187","1187","12843","NO","CA0190024","LANCASTER",-118.253,34.818,2
19977433,"07/26/2022 05:10:00 PM","07/26/2022","NON-AGGRAVATED ASSAULTS","146","ASSAULT, NON-AGGRAVATED: DOMESTIC VIOLENCE","ATLANTIC BLVD AND FERGUSON DR, COMMERCE, CA","ATLANTIC BLVD AND FERGUSON DR","COMMERCE",,"022-11025-0245","0245","11025","NO","CA0190002","EAST LOS ANGELES",-118.158,34.01,2
19975789,"07/25/2022 03:04:13 AM","07/25/2022","GRAND THEFT AUTO","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","1900 WALNUT ST, LA VERNE, CA","1900 WALNUT ST","LA VERNE",,"922-03539-0820","0820","03539","NO","CA0190008","SAN DIMAS",-117.773,34.097,1
19992386,"08/10/2022 09:35:00 PM","08/10/2022","GRAND THEFT AUTO","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","500 W ARROW HWY, SAN DIMAS, CA 91773","500 W ARROW HWY","SAN DIMAS","91773","922-03888-0815","0815","03888","NO","CA0190008","SAN DIMAS",-117.817,34.104,1
19990959,"08/08/2022 07:53:00 PM","08/09/2022","AGGRAVATED ASSAULT","054","ASSAULT, AGGRAVATED: ADW - HANDS, FEET, FIST, ETC.",,,,,"022-01561-5800","5800","01561","NO","CA01900U2","TTCF",,,1
19977136,"07/26/2022 12:20:00 PM","07/26/2022","GRAND THEFT AUTO","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","8700 WASHINGTON BLVD, PICO RIVERA, CA","8700 WASHINGTON BLVD","PICO RIVERA",,"922-04502-1520","1520","04502","NO","CA0190015","PICO RIVERA",-118.099,33.984,1
19982992,"08/01/2022 05:30:00 PM","08/01/2022","NON-AGGRAVATED ASSAULTS","144","ASSAULT, NON-AGG: Hands, Feet, Fist, Etc.","14900 BEGONIA LN, SANTA CLARITA, CA","14900 BEGONIA LN","SANTA CLARITA",,"922-10661-0635","0635","10661","NO","CA0190006","SANTA CLARITA VALLEY",-118.394,34.438,2
19980185,"07/29/2022 10:15:00 AM","07/29/2022","MISDEMEANORS MISCELLANEOUS","391","MISDEMEANORS, MISCELLANEOUS: Trespassing","THE OLD RD AND RYE CANYON RD, SANTA CLARITA, CA","THE OLD RD AND RYE CANYON RD","SANTA CLARITA",,"922-10506-0664","0664","10506","NO","CA0190006","SANTA CLARITA VALLEY",-118.588,34.43,2
19976619,"07/25/2022 09:00:00 PM","07/25/2022","LARCENY THEFT","083","GRAND THEFT: Shoplifting (From Dept Store, Mkt Gas Sta)","20600 GOLDEN TRIANGLE RD, CANYON COUNTRY, CA","20600 GOLDEN TRIANGLE RD","CANYON COUNTRY",,"922-10328-0617","0617","10328","NO","CA0190006","SANTA CLARITA VALLEY",-118.497,34.418,1
19976792,"07/26/2022 04:00:00 AM","07/26/2022","GRAND THEFT AUTO","093","GRAND THEFT VEHICLE (GTA): Truck, Motor Home, Cargo Van","4600 N CONWELL AVE, COVINA, CA 91722","4600 N CONWELL AVE","COVINA","91722","922-03566-0864","0864","03566","NO","CA0190008","SAN DIMAS",-117.904,34.097,1
19976879,"07/26/2022 02:15:00 AM","07/26/2022","GRAND THEFT AUTO","093","GRAND THEFT VEHICLE (GTA): Truck, Motor Home, Cargo Van","18000 ALFORD ST, AZUSA, CA 91702","18000 ALFORD ST","AZUSA","91702","922-03567-0869","0869","03567","NO","CA0190008","SAN DIMAS",-117.898,34.12,1
19973842,"06/25/2022 11:35:30 AM","07/22/2022","LARCENY THEFT","089","GRAND THEFT: Other (From Boat, Plane, Prvt Res, Yard, Etc)","16300 EDNA PL, COVINA, CA 91722","16300 EDNA PL","COVINA","91722","922-03502-0865","0865","03502","NO","CA0190008","SAN DIMAS",-117.927,34.092,1
19975562,"07/24/2022 06:54:06 PM","07/24/2022","NARCOTICS","185","Misdemeanor Possessn of a Controlled Substance (excluding Marijuana)","LA MERCED AVE AND REDDING AVE, SOUTH SAN GABRIEL, CA 91770","LA MERCED AVE AND REDDING AVE","SOUTH SAN GABRIEL","91770","922-08377-0571","0571","08377","NO","CA0190005","TEMPLE",-118.097,34.053,2
19976649,"07/25/2022 11:48:00 PM","07/26/2022","NARCOTICS","185","Misdemeanor Possessn of a Controlled Substance (excluding Marijuana)","100 ROSEMEAD BLVD, PASADENA, CA 91107","100 ROSEMEAD BLVD","PASADENA","91107","922-08425-0590","0590","08425","NO","CA0190005","TEMPLE",-118.073,34.144,2
19995144,"08/14/2022 01:35:00 AM","08/14/2022","VANDALISM","261","VANDALISM MISD","4400 LIVE OAK AVE, ARCADIA, CA 91006","4400 LIVE OAK AVE","ARCADIA","91006","922-09231-0584","0584","09231","NO","CA0190005","TEMPLE",-118.005,34.11,2
19990352,"08/08/2022 09:13:00 PM","08/08/2022","VEHICLE / BOATING LAWS","250","VEHICLE AND BOATING LAWS: Hit And Run, Misdemeanor","DOWNEY AVE AND S ARTESIA BLVD, BELLFLOWER, CA 90706","DOWNEY AVE AND S ARTESIA BLVD","BELLFLOWER","90706","922-15695-1335","1335","15695","NO","CA0190013","LAKEWOOD",-118.151,33.874,2
19988941,"08/07/2022 04:33:46 PM","08/07/2022","GRAND THEFT AUTO","095","GRAND THEFT VEHICLE (GTA): Motorcycle","1100 W 92ND ST, LOS ANGELES, CA","1100 W 92ND ST","LOS ANGELES",,"922-06621-0370","0370","06621","NO","CA0190003","SOUTH LOS ANGELES",-118.294,33.952,1
19993530,"08/12/2022 04:52:00 AM","08/12/2022","GRAND THEFT AUTO","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","7800 NANNESTAD ST, ROSEMEAD, CA 91770","7800 NANNESTAD ST","ROSEMEAD","91770","922-09147-0571","0571","09147","NO","CA0190005","TEMPLE",-118.097,34.049,1
19972661,"07/21/2022 02:00:00 AM","07/21/2022","GRAND THEFT AUTO","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","500 N DEL SOL LN, DIAMOND BAR, CA","500 N DEL SOL LN","DIAMOND BAR",,"922-05199-2920","2920","05199","NO","CA0190020","WALNUT",-117.799,34.03,1
19975101,"07/24/2022 02:42:00 AM","07/24/2022","AGGRAVATED ASSAULT","052","ASSAULT, AGGRAVATED: ADW - KNIFE","2500 SANTA ANA ST, HUNTINGTON PARK, CA","2500 SANTA ANA ST","HUNTINGTON PARK",,"022-11134-2178","2178","11134","NO","CA01900V3","CENTURY",-118.226,33.965,1
19973918,"07/22/2022 10:00:00 AM","07/22/2022","LARCENY THEFT","383","THEFT, PETTY: Shoplifting (From Dept Store, Mkt, Etc)","100 TOWNE CENTER DR, COMPTON, CA 90220","100 TOWNE CENTER DR","COMPTON","90220","922-09533-2842","2842","09533","NO","CA0190042","COMPTON",-118.221,33.879,1
19976483,"06/20/2022 01:00:00 AM","07/25/2022","LARCENY THEFT","087","GRAND THEFT: From Bldg(Churches, Schools, Restaurants, Offices, Etc)","9400 LAS TUNAS DR, TEMPLE CITY, CA 91780","9400 LAS TUNAS DR","TEMPLE CITY","91780","922-08417-0521","0521","08417","NO","CA0190005","TEMPLE",-118.064,34.106,1
19973654,"07/19/2022 08:00:00 PM","07/22/2022","GRAND THEFT AUTO","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","HEATON AVE AND AVENUE J-4, LANCASTER, CA","HEATON AVE AND AVENUE J-4","LANCASTER",,"922-12627-1133","1133","12627","NO","CA0190024","LANCASTER",-118.145,34.685,1
19975390,"07/24/2022 02:56:36 PM","07/24/2022","NON-AGGRAVATED ASSAULTS","144","ASSAULT, NON-AGG: Hands, Feet, Fist, Etc.","100 SUMNER AVE, AVALON, CA 90704","100 SUMNER AVE","AVALON","90704","922-00235-1810","1810","00235","NO","CA0190018","AVALON",-118.326,33.343,2
19992090,"08/10/2022 04:50:00 PM","08/10/2022","NARCOTICS","185","Misdemeanor Possessn of a Controlled Substance (excluding Marijuana)","35TH ST E AND PALMDALE BLVD, PALMDALE, CA","35TH ST E AND PALMDALE BLVD","PALMDALE",,"922-10511-2608","2608","10511","NO","CA01900W9","PALMDALE",-118.067,34.58,2
19996395,"08/14/2022 09:00:00 PM","08/15/2022","VEHICLE / BOATING LAWS","250","VEHICLE AND BOATING LAWS: Hit And Run, Misdemeanor","DUARTE RD AND BROADLAND AVE, DUARTE, CA","DUARTE RD AND BROADLAND AVE","DUARTE",,"922-09291-0540","0540","09291","NO","CA0190005","TEMPLE",-117.98,34.132,2
19996237,"08/12/2022 12:30:00 PM","08/15/2022","LARCENY THEFT","389","THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","900 FOOTHILL BLVD, LA CANADA FLINTRIDGE, CA","900 FOOTHILL BLVD","LA CANADA FLINTRIDGE",,"922-01556-1262","1262","01556","NO","CA0190012","CRESCENTA VALLEY",-118.198,34.202,1
19997393,"08/15/2022 03:22:00 AM","08/16/2022","FRAUD AND NSF CHECKS","112","FRAUD: Fraud By False Pretenses","36200 PARADISE RANCH RD, CASTAIC, CA","36200 PARADISE RANCH RD","CASTAIC",,"922-11510-0688","0688","11510","NO","CA0190006","SANTA CLARITA VALLEY",-118.687,34.57,2
19997445,"08/16/2022 06:06:00 PM","08/16/2022","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","OAK ST AND LOMITA BLVD, LOMITA, CA 90717","OAK ST AND LOMITA BLVD","LOMITA","90717","922-02739-1712","1712","02739","NO","CA0190017","LOMITA",-118.317,33.801,2
19973043,"07/21/2022 02:23:00 PM","07/21/2022","NON-AGGRAVATED ASSAULTS","145","ASSAULT, NON-AGG: Obstruct/Resist/Battery Peace Officer",,,,,"922-02242-5100","5100","02242","NO","CA0190058","MEN'S CENTRAL JAIL",,,2
19995232,"08/14/2022 11:23:00 AM","08/14/2022","MISDEMEANORS MISCELLANEOUS","399","MISDEMEANORS, MISCELLANEOUS: All Other Misdemeanors","AMAR RD AND SUNKIST, LA PUENTE, CA 91744","AMAR RD AND SUNKIST","LA PUENTE","91744","922-08983-1430","1430","08983","NO","CA0190014","INDUSTRY",-117.97,34.05,2
19975993,"06/04/2022 02:42:14 PM","07/25/2022","VANDALISM","261","VANDALISM MISD","27300 EVI LN, CANYON COUNTRY, CA","27300 EVI LN","CANYON COUNTRY",,"922-10287-0633","0633","10287","NO","CA0190006","SANTA CLARITA VALLEY",-118.447,34.41,2
19975997,"11/26/2021 10:26:23 AM","07/25/2022","FRAUD AND NSF CHECKS","117","IDENTITY THEFT (GOODS/SERVICES/CREDIT)","26400 KIPLING PL, STEVENSON RANCH, CA","26400 KIPLING PL","STEVENSON RANCH",,"922-10288-0661","0661","10288","NO","CA0190006","SANTA CLARITA VALLEY",-118.596,34.392,2
19975109,"07/24/2022 04:18:34 AM","07/24/2022","GRAND THEFT AUTO","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van",,,,,"922-09596-2830","2830","09596","NO","CA0190042","COMPTON",,,1
19973181,"07/21/2022 05:20:00 PM","07/21/2022","NARCOTICS","184","Felony Possession of a Controlled Substance (excluding Marijuana)",,,,,"922-02245-5100","5100","02245","NO","CA0190058","MEN'S CENTRAL JAIL",,,2
19976270,"07/24/2022 03:13:20 PM","07/25/2022","LARCENY THEFT","089","GRAND THEFT: Other (From Boat, Plane, Prvt Res, Yard, Etc)","SOLEDAD CYN RD AND HOMYR PL, CANYON COUNTRY, CA","SOLEDAD CYN RD AND HOMYR PL","CANYON COUNTRY",,"922-10304-0612","0612","10304","NO","CA0190006","SANTA CLARITA VALLEY",-118.463,34.415,1
19976679,"07/25/2022 11:26:00 PM","07/26/2022","NON-AGGRAVATED ASSAULTS","145","ASSAULT, NON-AGG: Obstruct/Resist/Battery Peace Officer","400 BAUCHET ST, LOS ANGELES, CA 90012","400 BAUCHET ST","LOS ANGELES","90012","922-01589-5120","5120","01589","NO","CA0190026","INMATE RECEPTION CENTR",-118.231,34.059,2
19994273,"08/12/2022 03:00:00 PM","08/12/2022","BURGLARY","067","BURGLARY, RESIDENCE: Unknown, Entry By Force","8200 KEIM ST, ROSEMEAD, CA 91770","8200 KEIM ST","ROSEMEAD","91770","922-09184-0533","0533","09184","NO","CA0190005","TEMPLE",-118.089,34.052,1
19994611,"08/01/2022 10:00:00 AM","08/13/2022","FRAUD AND NSF CHECKS","112","FRAUD: Fraud By False Pretenses","24900 CONSTITUTION AVE, VALENCIA, CA","24900 CONSTITUTION AVE","VALENCIA",,"922-11345-0664","0664","11345","NO","CA0190006","SANTA CLARITA VALLEY",-118.575,34.383,2
19973483,"07/22/2022 09:23:00 PM","07/22/2022","NON-AGGRAVATED ASSAULTS","144","ASSAULT, NON-AGG: Hands, Feet, Fist, Etc.","29300 THE OLD ROAD, CASTAIC, CA 91384","29300 THE OLD ROAD","CASTAIC","91384","022-01377-5640","5640","01377","NO","CA0190087","NORTH COUNTY CORRECTIONAL FAC.",-118.613,34.45,2
19995455,"08/14/2022 06:12:00 PM","08/14/2022","NARCOTICS","181","Felony Transport. &/or Sale of Controlled Substance(excpt Marijuana)","NORWALK BLVD AND ALONDRA BLVD, NORWALK, CA 90650","NORWALK BLVD AND ALONDRA BLVD","NORWALK","90650","922-09609-0456","0456","09609","NO","CA0190004","NORWALK",-118.072,33.887,2
19975274,"07/24/2022 09:45:00 AM","07/24/2022","VANDALISM","263","VANDALISM FELONY","17500 MARENGO DR, ROWLAND HEIGHTS, CA 91748","17500 MARENGO DR","ROWLAND HEIGHTS","91748","922-05273-2930","2930","05273","NO","CA0190020","WALNUT",-117.923,33.985,2
19992099,"08/10/2022 04:15:00 PM","08/10/2022","NON-AGGRAVATED ASSAULTS","144","ASSAULT, NON-AGG: Hands, Feet, Fist, Etc.","100 ST CATHERINE WAY, AVALON, CA 90704","100 ST CATHERINE WAY","AVALON","90704","922-00270-1812","1812","00270","NO","CA0190018","AVALON",,,2
19992203,"08/09/2022 08:00:00 PM","08/10/2022","LARCENY THEFT","383","THEFT, PETTY: Shoplifting (From Dept Store, Mkt, Etc)","19300 GOLDEN VALLEY RD, CANYON COUNTRY, CA","19300 GOLDEN VALLEY RD","CANYON COUNTRY",,"922-11187-0637","0637","11187","NO","CA0190006","SANTA CLARITA VALLEY",-118.468,34.392,1
19993870,"08/12/2022 01:55:00 PM","08/12/2022","NON-AGGRAVATED ASSAULTS","144","ASSAULT, NON-AGG: Hands, Feet, Fist, Etc.","400 BAUCHET ST, LOS ANGELES, CA 90012","400 BAUCHET ST","LOS ANGELES","90012","922-01768-5120","5120","01768","NO","CA0190026","INMATE RECEPTION CENTR",-118.231,34.059,2
19976564,"07/20/2022 08:00:00 AM","07/25/2022","GRAND THEFT AUTO","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","10TH ST W AND PALMDALE BLVD, PALMDALE, CA","10TH ST W AND PALMDALE BLVD","PALMDALE",,"922-09673-2611","2611","09673","NO","CA01900W9","PALMDALE",-118.147,34.587,1
19975825,"07/25/2022 04:30:00 AM","07/25/2022","DRUNK DRIVING VEHICLE / BOAT","242","DRUNK DRIVING - VEHICLE/BOAT: Alc/Drugs","PACIFIC COAST HWY AND JOHN TYLER DR, MALIBU, CA","PACIFIC COAST HWY AND JOHN TYLER DR","MALIBU",,"922-04115-1015","1015","04115","NO","CA0190022","MALIBU/LOST HILLS",-118.71,34.034,2
19977128,"07/26/2022 03:55:00 AM","07/26/2022","VANDALISM","264","VANDALISM: Graffiti/Tagging","3900 DUNSMORE AVE, GLENDALE, CA 91214","3900 DUNSMORE AVE","GLENDALE","91214","022-00117-8333","8333","00117","NO","CA01900F3","PARKS BUREAU",-118.257,34.225,2
19975687,"07/24/2022 11:15:00 PM","07/24/2022","NON-AGGRAVATED ASSAULTS","144","ASSAULT, NON-AGG: Hands, Feet, Fist, Etc.","6000 PRIMROSE AVE, TEMPLE CITY, CA 91780","6000 PRIMROSE AVE","TEMPLE CITY","91780","022-08387-0521","0521","08387","NO","CA0190005","TEMPLE",-118.063,34.109,2
